"Survey","RowID","AOU","X","Y","Date","Count","Occ","NCap"
"BBL",3704,"CAGO",-76.32177,39.0142,2017-12-19,1,1,1
"BBL",4436,"CAGO",-76.32364,38.91568,2018-01-27,1,1,1
"BBL",10012,"MALL",-76.32397,38.76317,2019-01-05,1,1,1
"BBL",8997,"MALL",-76.32425,38.74593,2016-12-31,1,1,1
"BBL",8466,"LESC",-76.32526,39.31318,2019-11-29,1,1,1
"BBL",11157,"SUSC",-76.32548,38.69348,2021-11-12,1,1,1
"BBL",6683,"CAGO",-76.32583,38.7601,2021-01-23,1,1,1
"BBL",327,"ABDU",-76.32583,38.76439,2017-11-11,1,1,1
"BBL",9852,"MALL",-76.32643,38.69124,2018-11-10,1,1,1
"BBL",10691,"MALL",-76.32731,38.71661,2020-12-19,1,1,1
"BBL",8979,"MALL",-76.32751,38.75837,2016-12-30,1,1,1
"BBL",5430,"CAGO",-76.32753,38.97042,2019-01-31,1,1,1
"BBL",6511,"CAGO",-76.32802,39.13817,2020-12-24,1,1,1
"BBL",11666,"WODU",-76.32805,37.75142,2018-12-20,1,1,1
"BBL",6541,"CAGO",-76.32825,38.7611,2020-12-29,1,1,1
"BBL",9322,"MALL",-76.32926,38.71872,2017-11-24,1,1,1
"BBL",9879,"MALL",-76.33016,39.35176,2018-11-22,1,1,1
"BBL",5603,"CAGO",-76.33051,39.54039,2019-08-30,1,1,1
"BBL",254,"ABDU",-76.33068,37.1065,2017-01-27,1,1,1
"BBL",2715,"CAGO",-76.33072,39.54062,2017-01-05,3,1,3
"BBL",2714,"CAGO",-76.33103,39.54046,2017-01-05,1,1,1
"BBL",3341,"CAGO",-76.3312,39.53827,2017-07-29,3,1,3
"BBL",13,"ABDU",-76.33149,38.94871,2016-01-14,1,1,1
"BBL",9270,"MALL",-76.33151,38.92002,2017-10-16,1,1,1
"BBL",5647,"CAGO",-76.33166,39.54066,2019-09-03,1,1,1
"BBL",4193,"CAGO",-76.33174,38.68228,2018-01-18,1,1,1
"BBL",3090,"CAGO",-76.3318,38.94882,2017-01-28,1,1,1
"BBL",4376,"CAGO",-76.33206,38.88022,2018-01-26,1,1,1
"BBL",10166,"MALL",-76.333,37.14181,2019-01-26,1,1,1
"BBL",3254,"CAGO",-76.33303,39.5393,2017-02-23,1,1,1
"BBL",5224,"CAGO",-76.33328,38.91923,2019-01-12,1,1,1
"BBL",2351,"CAGO",-76.33381,39.57759,2016-11-23,1,1,1
"BBL",6596,"CAGO",-76.33396,39.50916,2021-01-14,1,1,1
"BBL",2163,"CAGO",-76.33439,38.71706,2016-09-03,1,1,1
"BBL",8830,"MALL",-76.33439,38.73156,2016-11-25,1,1,1
"BBL",178,"ABDU",-76.33439,38.73156,2016-12-29,1,1,1
"BBL",5381,"CAGO",-76.33455,38.46315,2019-01-26,1,1,1
"BBL",10413,"MALL",-76.33472,38.64639,2020-01-04,1,1,1
"BBL",1758,"CAGO",-76.33472,38.71694,2016-01-22,1,1,1
"BBL",2062,"CAGO",-76.33505,39.52569,2016-06-07,1,1,1
"BBL",5566,"CAGO",-76.33505,39.52569,2019-05-17,1,1,1
"BBL",1833,"CAGO",-76.33547,38.94129,2016-01-29,1,1,1
"BBL",11036,"MALL",-76.3357,37.14222,2021-12-23,1,1,1
"BBL",3111,"CAGO",-76.33574,39.6521,2017-01-28,1,1,1
"BBL",4779,"CAGO",-76.33586,39.46565,2018-09-01,1,1,1
"BBL",3727,"CAGO",-76.33603,38.97376,2017-12-22,1,1,1
"BBL",2016,"CAGO",-76.33605,36.75198,2016-02-20,1,1,1
"BBL",6545,"CAGO",-76.33608,37.66042,2020-12-30,1,1,1
"BBL",11122,"SUSC",-76.33612,38.43237,2016-11-25,1,1,1
"BBL",2861,"CAGO",-76.33634,38.80875,2017-01-16,1,1,1
"BBL",1821,"CAGO",-76.3367,37.91606,2016-01-29,1,1,1
"BBL",11136,"SUSC",-76.33689,37.69986,2018-12-23,1,1,1
"BBL",11152,"SUSC",-76.33734,38.43261,2021-01-01,1,1,1
"BBL",144,"ABDU",-76.33764,38.72664,2016-12-17,1,1,1
"BBL",7937,"GSGO",-76.33856,38.55876,2019-03-15,1,1,1
"BBL",11130,"SUSC",-76.33856,38.70373,2017-12-22,1,1,1
"BBL",11133,"SUSC",-76.33856,38.70373,2018-12-08,1,1,1
"BBL",11137,"SUSC",-76.33856,38.70373,2018-12-29,1,1,1
"BBL",1475,"BLSC",-76.33856,38.70373,2020-11-21,1,1,1
"BBL",8691,"MALL",-76.33856,38.71823,2016-01-29,1,1,1
"BBL",8971,"MALL",-76.33856,38.71823,2016-12-29,1,1,1
"BBL",11125,"SUSC",-76.33856,38.71823,2017-01-13,1,1,1
"BBL",807,"ABDU",-76.33856,38.72548,2019-12-24,1,1,1
"BBL",11116,"SUSC",-76.33856,38.8487,2016-01-27,1,1,1
"BBL",11096,"NOPI",-76.33996,38.7682,2019-01-25,1,1,1
"BBL",6411,"CAGO",-76.34021,39.29991,2020-09-18,1,1,1
"BBL",10375,"MALL",-76.34022,37.49375,2019-12-27,1,1,1
"BBL",6386,"CAGO",-76.34029,37.5531,2020-09-12,2,1,2
"BBL",143,"ABDU",-76.34038,38.71941,2016-12-17,1,1,1
"BBL",3758,"CAGO",-76.34072,39.31558,2017-12-23,1,1,1
"BBL",1571,"CAGO",-76.34111,36.74667,2016-01-07,1,1,1
"BBL",9496,"MALL",-76.34118,37.81513,2018-01-04,1,1,1
"BBL",2778,"CAGO",-76.34176,39.42627,2017-01-12,1,1,1
"BBL",10004,"MALL",-76.34246,39.36261,2019-01-01,1,1,1
"BBL",4261,"CAGO",-76.34266,38.89916,2018-01-20,1,1,1
"BBL",5121,"CAGO",-76.34292,39.57407,2018-12-31,1,1,1
"BBL",4196,"CAGO",-76.34347,38.93312,2018-01-18,2,1,2
"BBL",3757,"CAGO",-76.34405,39.3141,2017-12-23,1,1,1
"BBL",9836,"MALL",-76.34418,39.3146,2018-10-18,1,1,1
"BBL",11148,"SUSC",-76.34441,38.46302,2020-11-09,1,1,1
"BBL",10732,"MALL",-76.34471,39.31464,2020-12-26,1,1,1
"BBL",2322,"CAGO",-76.34524,39.59322,2016-11-19,1,1,1
"BBL",6031,"CAGO",-76.34551,38.959,2020-01-16,1,1,1
"BBL",3215,"CAGO",-76.34552,39.70899,2017-02-04,1,1,1
"BBL",3847,"CAGO",-76.34552,39.70899,2017-12-29,1,1,1
"BBL",3285,"CAGO",-76.34578,37.12237,2017-04-27,1,1,1
"BBL",3335,"CAGO",-76.34578,37.12237,2017-07-13,1,1,1
"BBL",234,"ABDU",-76.3461,39.209,2017-01-20,1,1,1
"BBL",9604,"MALL",-76.3469,39.09903,2018-01-13,1,1,1
"BBL",4370,"CAGO",-76.34695,37.62352,2018-01-26,1,1,1
"BBL",2056,"CAGO",-76.34716,36.73151,2016-05-06,1,1,1
"BBL",9727,"MALL",-76.3472,38.15429,2018-01-24,1,1,1
"BBL",1143,"ABDU",-76.34723,38.95504,2021-12-24,1,1,1
"BBL",9009,"MALL",-76.34735,38.9078,2017-01-02,1,1,1
"BBL",612,"ABDU",-76.34789,39.31513,2018-11-10,1,1,1
"BBL",10985,"MALL",-76.34817,36.99613,2021-11-21,1,1,1
"BBL",9565,"MALL",-76.34829,38.09504,2018-01-12,1,1,1
"BBL",6990,"CAGO",-76.34829,39.49245,2021-09-11,1,1,1
"BBL",5614,"CAGO",-76.34829,39.53594,2019-09-01,3,1,3
"BBL",5728,"CAGO",-76.34829,39.53594,2019-09-14,1,1,1
"BBL",6379,"CAGO",-76.34829,39.53594,2020-09-07,1,1,1
"BBL",7084,"CAGO",-76.34829,39.53594,2021-12-18,1,1,1
"BBL",3149,"CAGO",-76.34829,39.60842,2017-02-01,1,1,1
"BBL",4233,"CAGO",-76.35043,37.61771,2018-01-20,1,1,1
"BBL",6030,"CAGO",-76.35051,38.94747,2020-01-16,1,1,1
"BBL",4747,"CAGO",-76.35212,37.12509,2018-06-28,1,1,1
"BBL",10742,"MALL",-76.35271,37.10897,2020-12-30,1,1,1
"BBL",4010,"CAGO",-76.35386,37.73092,2018-01-11,1,1,1
"BBL",4300,"CAGO",-76.35386,37.73092,2018-01-22,1,1,1
"BBL",8433,"LESC",-76.35414,37.27119,2018-01-13,1,1,1
"BBL",11119,"SUSC",-76.35443,38.46901,2016-11-11,1,1,1
"BBL",1476,"BLSC",-76.35446,38.00308,2020-12-07,1,1,1
"BBL",3972,"CAGO",-76.35524,39.48688,2018-01-06,1,1,1
"BBL",6113,"CAGO",-76.35545,38.86044,2020-01-23,1,1,1
"BBL",11123,"SUSC",-76.35587,38.76151,2016-12-03,1,1,1
"BBL",9461,"MALL",-76.35587,38.76151,2017-12-30,1,1,1
"BBL",8512,"MALL",-76.35705,38.90031,2016-01-01,1,1,1
"BBL",8461,"LESC",-76.35706,38.70373,2019-01-26,1,1,1
"BBL",9162,"MALL",-76.35737,37.74963,2017-01-25,1,1,1
"BBL",3121,"CAGO",-76.35774,39.43372,2017-01-29,1,1,1
"BBL",1546,"CAGO",-76.35774,39.46271,2016-01-02,1,1,1
"BBL",10616,"MALL",-76.35787,39.35319,2020-11-14,1,1,1
"BBL",6388,"CAGO",-76.36,37.55508,2020-09-12,1,1,1
"BBL",967,"ABDU",-76.36016,37.23717,2020-12-19,1,1,1
"BBL",11141,"SUSC",-76.36036,38.65036,2019-01-12,1,1,1
"BBL",8465,"LESC",-76.36079,39.25122,2019-11-26,1,1,1
"BBL",8483,"LESC",-76.36079,39.25122,2020-12-30,1,1,1
"BBL",1920,"CAGO",-76.36085,39.08096,2016-02-01,1,1,1
"BBL",4757,"CAGO",-76.36102,37.08192,2018-08-03,1,1,1
"BBL",10982,"MALL",-76.36127,39.34556,2021-11-19,1,1,1
"BBL",2049,"CAGO",-76.36189,38.26679,2016-03-15,1,1,1
"BBL",1050,"ABDU",-76.36246,38.90789,2021-01-28,1,1,1
"BBL",5918,"CAGO",-76.3625,38.85898,2019-12-31,1,1,1
"BBL",1386,"AGWT",-76.36344,39.31884,2020-12-24,1,1,1
"BBL",11128,"SUSC",-76.36356,38.61873,2017-11-07,1,1,1
"BBL",9886,"MALL",-76.36472,38.72423,2018-11-23,1,1,1
"BBL",1200,"AGWT",-76.36476,38.74968,2016-12-31,1,1,1
"BBL",9502,"MALL",-76.36545,38.83852,2018-01-04,2,1,2
"BBL",6858,"CAGO",-76.36561,39.52569,2021-07-11,1,1,1
"BBL",3970,"CAGO",-76.36575,39.40423,2018-01-06,1,1,1
"BBL",11121,"SUSC",-76.36614,38.79786,2016-11-18,1,1,1
"BBL",6377,"CAGO",-76.36683,38.84761,2020-09-07,1,1,1
"BBL",8572,"MALL",-76.3669,38.75262,2016-01-15,1,1,1
"BBL",9349,"MALL",-76.3669,38.75262,2017-12-14,1,1,2
"BBL",354,"ABDU",-76.3669,38.75262,2017-12-14,1,1,2
"BBL",10430,"MALL",-76.36769,38.75343,2020-01-09,2,1,2
"BBL",11138,"SUSC",-76.36794,38.69682,2018-12-31,1,1,1
"BBL",4178,"CAGO",-76.36801,38.83762,2018-01-17,1,1,1
"BBL",4511,"CAGO",-76.36939,38.15235,2018-01-30,1,1,1
"BBL",8487,"LESC",-76.37094,39.2433,2021-01-25,1,1,1
"BBL",8405,"GSGO",-76.37216,38.84019,2021-12-27,1,1,1
"BBL",4238,"CAGO",-76.37232,38.08588,2018-01-20,1,1,1
"BBL",10262,"MALL",-76.37275,38.71483,2019-11-16,1,1,1
"BBL",2389,"CAGO",-76.37302,39.68983,2016-11-24,1,1,1
"BBL",5124,"CAGO",-76.37302,39.68983,2018-12-31,1,1,1
"BBL",8745,"MALL",-76.37302,39.71882,2016-01-30,1,1,1
"BBL",8420,"LESC",-76.37329,39.25177,2017-01-15,1,1,1
"BBL",3506,"CAGO",-76.37329,39.25177,2017-09-23,1,1,1
"BBL",6387,"CAGO",-76.37332,37.55486,2020-09-12,1,1,1
"BBL",4206,"CAGO",-76.37384,37.9743,2018-01-19,1,1,1
"BBL",3065,"CAGO",-76.37384,38.13379,2017-01-28,1,1,1
"BBL",11499,"WODU",-76.37384,38.19178,2017-12-23,1,1,1
"BBL",7027,"CAGO",-76.37622,37.63822,2021-09-19,1,1,1
"BBL",5793,"CAGO",-76.37643,39.43372,2019-12-20,1,1,1
"BBL",8500,"LESC",-76.3769,39.25122,2021-12-18,1,1,1
"BBL",8504,"LESC",-76.3769,39.25122,2021-12-23,1,1,1
"BBL",10968,"MALL",-76.37704,39.32514,2021-10-23,1,1,1
"BBL",22,"ABDU",-76.37797,37.38196,2016-01-18,1,1,1
"BBL",4145,"CAGO",-76.37941,39.66899,2018-01-15,1,1,1
"BBL",11632,"WODU",-76.37941,39.66899,2018-10-16,1,1,1
"BBL",5817,"CAGO",-76.37941,39.66899,2019-12-21,1,1,1
"BBL",1735,"CAGO",-76.37967,37.71041,2016-01-19,1,1,1
"BBL",3353,"CAGO",-76.37967,37.71041,2017-09-01,1,1,1
"BBL",3490,"CAGO",-76.37967,37.71041,2017-09-17,1,1,1
"BBL",518,"ABDU",-76.37967,37.71041,2018-01-20,1,1,1
"BBL",6169,"CAGO",-76.37967,37.71041,2020-01-28,1,1,1
"BBL",6363,"CAGO",-76.37967,37.71041,2020-09-05,1,1,1
"BBL",6722,"CAGO",-76.37967,37.71041,2021-01-27,1,1,1
"BBL",2499,"CAGO",-76.37967,37.81191,2016-12-23,1,1,1
"BBL",5854,"CAGO",-76.37969,37.85697,2019-12-26,1,1,1
"BBL",923,"ABDU",-76.38162,38.76706,2020-03-11,1,1,1
"BBL",7026,"CAGO",-76.38213,37.63507,2021-09-19,1,1,1
"BBL",317,"ABDU",-76.38277,38.76022,2017-06-05,1,1,1
"BBL",11069,"NOPI",-76.38278,38.76306,2016-11-22,1,1,1
"BBL",8820,"MALL",-76.38278,38.76306,2016-11-23,2,1,2
"BBL",11071,"NOPI",-76.38278,38.76306,2016-12-02,1,1,5
"BBL",8838,"MALL",-76.38278,38.76306,2016-12-02,4,1,5
"BBL",117,"ABDU",-76.38278,38.76306,2016-12-06,3,1,6
"BBL",8840,"MALL",-76.38278,38.76306,2016-12-06,3,1,6
"BBL",119,"ABDU",-76.38278,38.76306,2016-12-07,2,1,3
"BBL",120,"ABDU",-76.38278,38.76306,2016-12-08,1,1,1
"BBL",8843,"MALL",-76.38278,38.76306,2016-12-09,5,1,13
"BBL",11072,"NOPI",-76.38278,38.76306,2016-12-09,1,1,13
"BBL",122,"ABDU",-76.38278,38.76306,2016-12-09,6,1,13
"BBL",132,"ABDU",-76.38278,38.76306,2016-12-14,1,1,2
"BBL",8853,"MALL",-76.38278,38.76306,2016-12-14,1,1,2
"BBL",8857,"MALL",-76.38278,38.76306,2016-12-15,7,1,14
"BBL",135,"ABDU",-76.38278,38.76306,2016-12-15,6,1,14
"BBL",8868,"MALL",-76.38278,38.76306,2016-12-16,2,1,5
"BBL",11073,"NOPI",-76.38278,38.76306,2016-12-16,1,1,5
"BBL",138,"ABDU",-76.38278,38.76306,2016-12-16,1,1,5
"BBL",8916,"MALL",-76.38278,38.76306,2016-12-20,9,1,13
"BBL",149,"ABDU",-76.38278,38.76306,2016-12-20,4,1,13
"BBL",152,"ABDU",-76.38278,38.76306,2016-12-21,4,1,6
"BBL",8922,"MALL",-76.38278,38.76306,2016-12-21,2,1,6
"BBL",8930,"MALL",-76.38278,38.76306,2016-12-22,4,1,9
"BBL",158,"ABDU",-76.38278,38.76306,2016-12-22,5,1,9
"BBL",8938,"MALL",-76.38278,38.76306,2016-12-23,14,1,15
"BBL",162,"ABDU",-76.38278,38.76306,2016-12-23,1,1,15
"BBL",11162,"SUSC",-76.383,38.51679,2021-12-31,1,1,1
"BBL",9096,"MALL",-76.3843,38.81277,2017-01-14,1,1,1
"BBL",10598,"MALL",-76.38491,39.24891,2020-10-16,1,1,1
"BBL",10543,"MALL",-76.3858,39.3988,2020-01-29,1,1,1
"BBL",11154,"SUSC",-76.3868,37.21905,2021-01-30,1,1,1
"BBL",5225,"CAGO",-76.38742,39.00039,2019-01-12,1,1,1
"BBL",3985,"CAGO",-76.38774,39.57786,2018-01-08,1,1,1
"BBL",2977,"CAGO",-76.38774,39.58511,2017-01-21,1,1,1
"BBL",5649,"CAGO",-76.38911,37.57597,2019-09-04,1,1,1
"BBL",394,"ABDU",-76.38959,37.2229,2017-12-28,1,1,1
"BBL",8444,"LESC",-76.38978,39.23519,2018-12-17,1,1,1
"BBL",8424,"LESC",-76.39017,39.23586,2017-02-11,1,1,1
"BBL",8422,"LESC",-76.39017,39.24756,2017-01-24,1,1,1
"BBL",6749,"CAGO",-76.39023,38.14763,2021-01-30,1,1,1
"BBL",5650,"CAGO",-76.39258,37.72066,2019-09-04,1,1,1
"BBL",9850,"MALL",-76.39273,38.56317,2018-11-10,1,1,1
"BBL",3708,"CAGO",-76.39306,37.67583,2017-12-20,1,1,1
"BBL",8980,"MALL",-76.3932,38.91917,2016-12-30,1,1,1
"BBL",3041,"CAGO",-76.39325,39.01533,2017-01-27,1,1,1
"BBL",1551,"CAGO",-76.39378,39.65912,2016-01-02,1,1,1
"BBL",8866,"MALL",-76.39406,38.70373,2016-12-16,1,1,1
"BBL",922,"ABDU",-76.39406,38.70373,2020-03-11,1,1,1
"BBL",2736,"CAGO",-76.39425,37.14648,2017-01-07,1,1,1
"BBL",10376,"MALL",-76.39497,38.23629,2019-12-27,1,1,1
"BBL",4748,"CAGO",-76.3955,37.14333,2018-06-28,2,1,2
"BBL",6405,"CAGO",-76.39634,39.5721,2020-09-15,1,1,1
"BBL",8485,"LESC",-76.39648,39.30569,2021-01-05,1,1,1
"BBL",4936,"CAGO",-76.39677,39.66045,2018-11-22,1,1,1
"BBL",8423,"LESC",-76.39703,39.2167,2017-02-11,1,1,1
"BBL",4168,"CAGO",-76.39757,39.69094,2018-01-16,1,1,1
"BBL",3471,"CAGO",-76.39792,37.71041,2017-09-13,2,1,2
"BBL",4950,"CAGO",-76.39932,38.97845,2018-11-23,1,1,1
"BBL",8443,"LESC",-76.3997,39.32397,2018-04-01,1,1,1
"BBL",2301,"CAGO",-76.39981,38.5404,2016-11-19,1,1,1
"BBL",3495,"CAGO",-76.40058,37.63296,2017-09-19,1,1,1
"BBL",10254,"MALL",-76.40111,39.23067,2019-11-02,1,1,1
"BBL",10731,"MALL",-76.40115,39.26032,2020-12-26,1,1,1
"BBL",11502,"WODU",-76.40248,36.7165,2017-12-27,1,1,1
"BBL",10280,"MALL",-76.4025,39.29436,2019-11-21,1,1,1
"BBL",3685,"CAGO",-76.40297,39.33964,2017-12-16,1,1,1
"BBL",5017,"CAGO",-76.40439,36.77417,2018-12-17,1,1,1
"BBL",9566,"MALL",-76.40577,38.28133,2018-01-12,1,1,1
"BBL",11146,"SUSC",-76.4076,38.42561,2020-01-04,1,1,1
"BBL",10614,"MALL",-76.40802,38.87541,2020-11-14,1,1,1
"BBL",3560,"CAGO",-76.41107,39.44207,2017-11-18,1,1,1
"BBL",1521,"CAGO",-76.41107,39.52905,2016-01-01,1,1,1
"BBL",1816,"CAGO",-76.41107,39.58703,2016-01-28,1,1,1
"BBL",12352,"WODU",-76.41191,37.93685,2021-12-26,1,1,1
"BBL",10740,"MALL",-76.4128,39.22345,2020-12-29,1,1,1
"BBL",4102,"CAGO",-76.41576,39.71884,2018-01-13,1,1,1
"BBL",5778,"CAGO",-76.41617,37.71041,2019-11-30,1,1,1
"BBL",2892,"CAGO",-76.4169,39.57224,2017-01-18,1,1,1
"BBL",10314,"MALL",-76.41855,37.1593,2019-12-01,1,1,1
"BBL",5322,"CAGO",-76.4199,39.5723,2019-01-21,1,1,1
"BBL",1474,"BLSC",-76.42038,38.66019,2019-12-06,1,1,1
"BBL",641,"ABDU",-76.42091,37.92812,2018-12-15,1,1,1
"BBL",10323,"MALL",-76.4214,39.38441,2019-12-16,1,1,1
"BBL",9833,"MALL",-76.42206,39.23341,2018-10-13,1,1,1
"BBL",11361,"WODU",-76.42209,36.61168,2017-01-29,1,1,1
"BBL",4934,"CAGO",-76.42484,39.56822,2018-11-22,1,1,1
"BBL",9772,"MALL",-76.42512,39.30749,2018-01-27,1,1,1
"BBL",11124,"SUSC",-76.42587,38.86365,2016-12-27,1,1,1
"BBL",3473,"CAGO",-76.42661,38.29363,2017-09-13,1,1,1
"BBL",6335,"CAGO",-76.42709,38.29362,2020-07-15,1,1,1
"BBL",5395,"CAGO",-76.42711,39.469,2019-01-26,1,1,1
"BBL",2074,"CAGO",-76.42729,39.32251,2016-06-21,1,1,1
"BBL",5276,"CAGO",-76.42753,39.01061,2019-01-18,1,1,1
"BBL",2085,"CAGO",-76.428,36.97876,2016-06-27,1,1,1
"BBL",2097,"CAGO",-76.428,36.97876,2016-06-29,1,1,1
"BBL",3312,"CAGO",-76.428,36.97876,2017-06-22,1,1,1
"BBL",4706,"CAGO",-76.428,37.05127,2018-04-10,1,1,1
"BBL",4645,"CAGO",-76.42865,37.86461,2018-02-12,1,1,1
"BBL",3151,"CAGO",-76.42995,38.21957,2017-02-02,2,1,2
"BBL",10184,"MALL",-76.43051,39.2383,2019-01-26,1,1,1
"BBL",9495,"MALL",-76.43094,37.64461,2018-01-04,1,1,1
"BBL",9352,"MALL",-76.43107,38.70373,2017-12-15,1,1,1
"BBL",10420,"MALL",-76.43182,37.72996,2020-01-06,1,1,1
"BBL",4180,"CAGO",-76.43212,39.02241,2018-01-17,1,1,1
"BBL",5969,"CAGO",-76.43212,39.02241,2020-01-04,1,1,1
"BBL",6313,"CAGO",-76.43225,37.72453,2020-05-13,1,1,1
"BBL",10441,"MALL",-76.433,37.34321,2020-01-12,1,1,1
"BBL",4888,"CAGO",-76.43477,39.56368,2018-11-17,1,1,1
"BBL",8647,"MALL",-76.43553,37.34198,2016-01-25,1,1,1
"BBL",4036,"CAGO",-76.43609,37.64898,2018-01-13,1,1,1
"BBL",4541,"CAGO",-76.43651,39.32986,2018-01-31,1,1,1
"BBL",5644,"CAGO",-76.43799,39.6353,2019-09-02,1,1,1
"BBL",3662,"CAGO",-76.43823,38.21918,2017-12-16,1,1,1
"BBL",925,"ABDU",-76.43941,39.26179,2020-10-10,1,1,1
"BBL",2014,"CAGO",-76.43985,36.97462,2016-02-17,1,1,1
"BBL",6068,"CAGO",-76.44025,39.05277,2020-01-18,1,1,1
"BBL",2678,"CAGO",-76.44079,38.99178,2017-01-02,1,1,1
"BBL",9098,"MALL",-76.44079,38.99178,2017-01-14,1,1,1
"BBL",4234,"CAGO",-76.44384,37.65486,2018-01-20,1,1,1
"BBL",6087,"CAGO",-76.4449,37.64102,2020-01-19,1,1,1
"BBL",3060,"CAGO",-76.44629,37.93814,2017-01-28,1,1,1
"BBL",4400,"CAGO",-76.44629,37.93814,2018-01-27,1,1,1
"BBL",3894,"CAGO",-76.44659,39.00892,2018-01-01,1,1,1
"BBL",2855,"CAGO",-76.4483,37.98368,2017-01-16,1,1,1
"BBL",3902,"CAGO",-76.44857,39.28877,2018-01-01,1,1,1
"BBL",2635,"CAGO",-76.44923,38.18981,2016-12-31,1,1,1
"BBL",3340,"CAGO",-76.45135,39.30511,2017-07-29,1,1,1
"BBL",9825,"MALL",-76.45135,39.30511,2018-06-08,1,1,1
"BBL",10239,"MALL",-76.45135,39.30511,2019-05-28,1,1,1
"BBL",1707,"CAGO",-76.45162,39.70869,2016-01-16,1,1,1
"BBL",8480,"LESC",-76.45308,39.26629,2020-01-30,1,1,1
"BBL",5137,"CAGO",-76.45351,39.01291,2019-01-02,1,1,1
"BBL",9129,"MALL",-76.45384,38.12181,2017-01-21,1,1,1
"BBL",2909,"CAGO",-76.45384,38.23779,2017-01-20,1,1,1
"BBL",11149,"SUSC",-76.45392,38.61694,2020-11-21,1,1,1
"BBL",6123,"CAGO",-76.45523,38.32369,2020-01-24,1,1,1
"BBL",2468,"CAGO",-76.45523,38.41068,2016-12-19,1,1,1
"BBL",4354,"CAGO",-76.45532,39.0125,2018-01-25,1,1,1
"BBL",11144,"SUSC",-76.45608,38.70521,2019-12-31,1,1,1
"BBL",9783,"MALL",-76.45617,36.62566,2018-02-03,1,1,1
"BBL",10708,"MALL",-76.4563,39.30927,2020-12-22,1,1,1
"BBL",8643,"MALL",-76.45681,39.48122,2016-01-23,1,1,1
"BBL",2230,"CAGO",-76.45681,39.48122,2016-09-10,1,1,1
"BBL",8711,"MALL",-76.45745,37.1377,2016-01-30,1,1,1
"BBL",11115,"SUSC",-76.45784,38.94011,2016-01-16,1,1,1
"BBL",6415,"CAGO",-76.45862,37.84207,2020-09-19,1,1,1
"BBL",1426,"AGWT",-76.45883,38.9171,2021-11-19,1,1,1
"BBL",9984,"MALL",-76.45983,39.22264,2018-12-27,1,1,1
"BBL",6611,"CAGO",-76.46205,37.64847,2021-01-16,1,1,1
"BBL",1528,"CAGO",-76.46359,36.86513,2016-01-02,1,1,1
"BBL",6404,"CAGO",-76.464,39.47355,2020-09-15,1,1,1
"BBL",9387,"MALL",-76.46449,39.6148,2017-12-19,1,1,1
"BBL",2431,"CAGO",-76.46591,38.99895,2016-12-16,1,1,1
"BBL",2478,"CAGO",-76.46773,36.86404,2016-12-20,1,1,1
"BBL",10174,"MALL",-76.46816,38.37501,2019-01-26,1,1,1
"BBL",4288,"CAGO",-76.46928,39.62032,2018-01-20,1,1,1
"BBL",6515,"CAGO",-76.46979,39.504,2020-12-24,1,1,1
"BBL",9185,"MALL",-76.46982,39.64894,2017-01-27,1,1,1
"BBL",10694,"MALL",-76.47183,39.08351,2020-12-19,1,1,1
"BBL",5200,"CAGO",-76.47193,37.99918,2019-01-11,1,1,1
"BBL",11304,"WODU",-76.47217,37.93213,2016-11-20,1,1,1
"BBL",8452,"LESC",-76.47316,39.08068,2019-01-21,1,1,1
"BBL",4216,"CAGO",-76.47342,39.09674,2018-01-19,1,1,1
"BBL",6301,"CAGO",-76.47409,39.15424,2020-04-11,1,1,1
"BBL",1941,"CAGO",-76.47439,37.58819,2016-02-03,1,1,1
"BBL",2164,"CAGO",-76.47496,39.2223,2016-09-03,1,1,1
"BBL",8468,"LESC",-76.47496,39.30927,2019-12-24,1,1,1
"BBL",6189,"CAGO",-76.47496,39.30927,2020-01-29,1,1,1
"BBL",6732,"CAGO",-76.47496,39.30927,2021-01-28,1,1,1
"BBL",9413,"MALL",-76.47514,39.1601,2017-12-23,1,1,1
"BBL",3844,"CAGO",-76.4754,39.59757,2017-12-29,1,1,1
"BBL",3903,"CAGO",-76.47571,39.45344,2018-01-01,1,1,1
"BBL",10466,"MALL",-76.47588,38.41887,2020-01-18,1,1,1
"BBL",10747,"MALL",-76.47592,38.4181,2020-12-31,1,1,1
"BBL",8451,"LESC",-76.47607,39.21928,2019-01-19,1,1,1
"BBL",10316,"MALL",-76.47607,39.21928,2019-12-08,1,1,1
"BBL",5790,"CAGO",-76.47607,39.21928,2019-12-20,1,1,1
"BBL",8010,"GSGO",-76.47673,39.00378,2020-01-08,1,1,1
"BBL",5958,"CAGO",-76.47717,38.46596,2020-01-04,1,1,1
"BBL",5560,"CAGO",-76.47729,39.16332,2019-04-30,2,1,2
"BBL",3107,"CAGO",-76.47774,39.60455,2017-01-28,1,1,1
"BBL",6177,"CAGO",-76.47774,39.60455,2020-01-28,1,1,1
"BBL",1555,"CAGO",-76.47774,39.61905,2016-01-04,1,1,1
"BBL",2387,"CAGO",-76.47774,39.63354,2016-11-24,1,1,1
"BBL",8790,"MALL",-76.47776,38.69678,2016-11-12,1,1,1
"BBL",11159,"SUSC",-76.47806,38.71593,2021-12-27,1,1,1
"BBL",4836,"CAGO",-76.47856,39.1575,2018-09-15,1,1,1
"BBL",11642,"WODU",-76.47856,39.1575,2018-10-19,1,1,1
